Starting time: 2018.02.27 23:43:34
Using scheduler com.simulations.matrix.SimpleSchedulers$MinMinScheduler
First player,Second player,TimeFirst(in seconds)TimeSecond(in seconds)
120,1805,1.084574,2.340149
120,1810,1.084574,2.334574
120,1815,1.084574,2.328949
120,1820,1.084574,2.323274
120,1825,1.084574,2.317549
120,1830,1.084574,2.311774
120,1835,1.084574,2.305949
120,1840,1.084574,2.300074
120,1845,1.084574,2.294149
120,1850,1.084574,2.288174
120,1855,1.084574,2.282149
120,1860,1.084574,2.276074
120,1865,1.084574,2.269949
120,1870,1.084574,2.263774
120,1875,1.084574,2.257549
120,1880,1.084574,2.251274
120,1885,1.084574,2.244949
120,1890,1.084574,2.238574
120,1895,1.084574,2.232149
120,1900,1.084574,2.225674
120,1905,1.084574,2.219149
120,1910,1.084574,2.212574
120,1915,1.084574,2.205949
120,1920,1.084574,2.199274
120,1925,1.084574,2.192549
120,1930,1.084574,2.185774
120,1935,1.084574,2.178949
120,1940,1.084574,2.172074
120,1945,1.084574,2.165149
120,1950,1.084574,2.158174
120,1955,1.084574,2.151149
120,1960,1.084574,2.144074
120,1965,1.084574,2.136949
120,1970,1.084574,2.129774
120,1975,1.084574,2.122549
120,1980,1.084574,2.115274
120,1985,1.084574,2.107949
120,1990,1.084574,2.100574
120,1995,1.084574,2.093149
120,2000,1.084574,2.086774
120,2005,1.084574,2.087603
120,2010,1.084574,2.088424
120,2015,1.084574,2.089237
120,2020,1.084574,2.090041
120,2025,1.084574,2.090837
120,2030,1.084574,2.091624
120,2035,1.084574,2.092403
120,2040,1.084574,2.093174
120,2045,1.084574,2.093937
120,2050,1.084574,2.094691
120,2055,1.084574,2.095437
120,2060,1.084574,2.096174
120,2065,1.084574,2.096903
120,2070,1.084574,2.097624
120,2075,1.084574,2.098337
120,2080,1.084574,2.099041
120,2085,1.084574,2.099737
120,2090,1.084574,2.100424
120,2095,1.084574,2.101103
120,2100,1.084574,2.101774
120,2105,1.084574,2.102437
120,2110,1.084574,2.103091
120,2115,1.084574,2.103737
120,2120,1.084574,2.104374
120,2125,1.084574,2.105003
120,2130,1.084574,2.105624
120,2135,1.084574,2.106237
120,2140,1.084574,2.106841
120,2145,1.084574,2.107437
120,2150,1.084574,2.108024
120,2155,1.084574,2.108603
120,2160,1.084574,2.109174
120,2165,1.084574,2.109737
120,2170,1.084574,2.110291
120,2175,1.084574,2.110837
120,2180,1.084574,2.111374
120,2185,1.084574,2.111903
120,2190,1.084574,2.112424
120,2195,1.084574,2.112937
120,2200,1.084574,2.113441
120,2205,1.084574,2.113937
120,2210,1.084574,2.114424
120,2215,1.084574,2.114903
120,2220,1.084574,2.115374
120,2225,1.084574,2.115837
120,2230,1.084574,2.116291
120,2235,1.084574,2.116737
120,2240,1.084574,2.117174
120,2245,1.084574,2.117603
120,2250,1.084574,2.118024
120,2255,1.084574,2.118437
120,2260,1.084574,2.118841
120,2265,1.084574,2.119237
120,2270,1.084574,2.119624
120,2275,1.084574,2.120003
120,2280,1.084574,2.120374
120,2285,1.084574,2.120737
120,2290,1.084574,2.121091
120,2295,1.084574,2.121437
120,2300,1.084574,2.121774
120,2305,1.084574,2.122103
120,2310,1.084574,4.193724
120,2315,1.084574,4.194662
120,2320,1.084574,4.195574
120,2325,1.084574,4.196462
120,2330,1.084574,4.197324
120,2335,1.084574,4.198162
120,2340,1.084574,4.198974
120,2345,1.084574,4.199762
120,2350,1.084574,4.200524
120,2355,1.084574,4.201262
120,2360,1.084574,4.201974
120,2365,1.084574,4.202662
120,2370,1.084574,4.203324
120,2375,1.084574,4.203962
120,2380,1.084574,4.204574
120,2385,1.084574,4.205162
120,2390,1.084574,4.205724
120,2395,1.084574,4.206262
120,2400,1.084574,4.206774
120,2405,1.084574,4.207262
120,2410,1.084574,4.207724
120,2415,1.084574,4.208162
120,2420,1.084574,4.208574
120,2425,1.084424,4.208812
120,2430,1.084517,4.209267
120,2435,1.084517,4.209605
120,2440,1.084517,4.209917
120,2445,1.084586,4.209173
120,2450,1.084503,4.210453
120,2455,1.084289,4.210476
120,2460,1.084486,4.210886
120,2465,1.083283,4.209870
120,2470,1.084551,4.211301
120,2475,1.087178,4.214066
120,2480,1.088263,4.215263
120,2485,1.085302,4.212390
120,2490,1.085715,4.212865
120,2495,1.085752,4.199365
120,2500,1.084574,4.210674
120,2505,1.084574,4.210662
120,2510,1.084574,4.210624
120,2515,1.084574,4.210562
120,2520,1.084574,4.210474
120,2525,1.084574,4.210362
120,2530,1.084574,4.210224
120,2535,1.084574,4.210062
120,2540,1.084574,4.209874
120,2545,1.084574,4.209662
120,2550,1.084574,4.209424
120,2555,1.084574,4.209162
120,2560,1.084574,4.208874
120,2565,1.084574,4.208562
120,2570,1.084574,4.208224
120,2575,1.084574,4.207862
120,2580,1.084574,4.207474
120,2585,1.084574,4.207062
120,2590,1.084574,4.206624
120,2595,1.084574,4.206162
120,2600,1.084574,4.205674
120,2605,1.084574,4.205162
120,2610,1.084574,4.204624
120,2615,1.084574,4.204062
120,2620,1.084574,4.203474
120,2625,1.084574,4.202862
120,2630,1.084574,4.202224
120,2635,1.084574,4.201562
120,2640,1.084574,4.200874
120,2645,1.084574,4.200162
120,2650,1.084574,4.199424
120,2655,1.084574,4.198662
120,2660,1.084574,4.197874
120,2665,1.084574,4.197062
120,2670,1.084574,4.196224
120,2675,1.084574,4.195362
120,2680,1.084574,4.194474
120,2685,1.084574,4.193562
120,2690,1.084574,4.192624
120,2695,1.084574,4.191662
120,2700,1.084574,4.190674
120,2705,1.084574,4.189662
120,2710,1.084574,4.188624
120,2715,1.084574,4.187562
120,2720,1.084574,4.186474
120,2725,1.084574,4.185362
120,2730,1.084574,4.184224
120,2735,1.084574,4.183062
120,2740,1.084574,4.181874
120,2745,1.084574,4.180662
120,2750,1.084574,4.179424
120,2755,1.084574,4.178162
120,2760,1.084574,4.176874
120,2765,1.084574,4.175562
120,2770,1.084574,4.174224
120,2775,1.084574,4.172862
120,2780,1.084574,4.171474
120,2785,1.084574,4.170062
120,2790,1.084574,4.168624
120,2795,1.084574,4.167162
120,2800,1.084574,4.165674
120,2805,1.084574,4.164162
120,2810,1.084574,4.162624
120,2815,1.084574,4.161062
120,2820,1.084574,4.159474
120,2825,1.084574,4.157862
120,2830,1.084574,4.156224
120,2835,1.084574,4.154562
120,2840,1.084574,4.152874
120,2845,1.084574,4.151162
120,2850,1.084574,4.149424
120,2855,1.084574,4.147662
120,2860,1.084574,4.145874
120,2865,1.084574,4.144062
120,2870,1.084574,4.142224
120,2875,1.084574,4.140362
120,2880,1.084574,4.138474
120,2885,1.084574,4.136562
120,2890,1.084574,4.134624
120,2895,1.084574,4.132662
120,2900,1.084574,4.130674
120,2905,1.084574,4.128662
120,2910,1.084574,4.126624
120,2915,1.084574,4.124562
120,2920,1.084574,4.122474
120,2925,1.084574,4.120362
120,2930,1.084574,4.118224
120,2935,1.084574,4.116062
120,2940,1.084574,4.113874
120,2945,1.084574,4.111662
120,2950,1.084574,4.109424
120,2955,1.084574,4.107162
120,2960,1.084574,4.104874
120,2965,1.084574,4.102562
120,2970,1.084574,4.100224
120,2975,1.084574,4.097862
120,2980,1.084574,4.095474
120,2985,1.084574,4.093062
120,2990,1.084574,4.090624
120,2995,1.084574,4.088162
120,3000,1.084574,4.085674
120,3005,1.084574,4.083162
120,3010,1.084574,4.080624
120,3015,1.084574,4.078062
120,3020,1.084574,4.075474
120,3025,1.084574,4.072862
120,3030,1.084574,4.070224
120,3035,1.084574,4.067562
120,3040,1.084574,4.064874
120,3045,1.084574,4.062162
120,3050,1.084574,4.059424
120,3055,1.084574,4.056662
120,3060,1.084574,4.053874
120,3065,1.084574,4.051062
120,3070,1.084574,4.048224
120,3075,1.084574,4.045362
120,3080,1.084574,4.042474
120,3085,1.084574,4.039562
120,3090,1.084574,4.036624
120,3095,1.084574,4.033662
120,3100,1.084574,4.030674
120,3105,1.084574,4.027662
120,3110,1.084574,4.024624
120,3115,1.084574,4.021562
120,3120,1.084574,4.018474
120,3125,1.084574,4.015362
120,3130,1.084574,4.012224
120,3135,1.084574,4.009062
120,3140,1.084574,4.005874
120,3145,1.084574,4.002662
120,3150,1.084574,3.999424
120,3155,1.084574,3.996162
120,3160,1.084574,3.992874
120,3165,1.084574,3.989562
120,3170,1.084574,3.986224
120,3175,1.084574,3.982862
120,3180,1.084574,3.979474
120,3185,1.084574,3.976062
120,3190,1.084574,3.972624
120,3195,1.084574,3.969162
120,3200,1.084574,3.965674
120,3205,1.084574,3.962162
120,3210,1.084574,3.958624
120,3215,1.084574,3.955062
120,3220,1.084574,3.951474
120,3225,1.084574,3.947862
120,3230,1.084574,3.944224
120,3235,1.084574,3.940562
120,3240,1.084574,3.936874
120,3245,1.084574,3.933162
120,3250,1.084574,3.929424
120,3255,1.084574,3.925662
120,3260,1.084574,3.921874
120,3265,1.084574,3.918062
120,3270,1.084574,3.914224
120,3275,1.084574,3.910362
120,3280,1.084574,3.906474
120,3285,1.084574,3.902562
120,3290,1.084574,3.898624
120,3295,1.084574,3.894662
120,3300,1.084574,3.890674
120,3305,1.084574,3.886662
120,3310,1.084574,3.882624
120,3315,1.084574,3.878562
120,3320,1.084574,3.874474
120,3325,1.084574,3.870362
120,3330,1.084574,3.866224
120,3335,1.084574,3.862062
120,3340,1.084574,3.857874
120,3345,1.084574,3.853662
120,3350,1.084574,3.849424
120,3355,1.084574,3.845162
120,3360,1.084574,3.840874
120,3365,1.084574,3.836562
120,3370,1.084574,3.832224
120,3375,1.084574,3.827862
120,3380,1.084574,3.823474
120,3385,1.084574,3.819062
120,3390,1.084574,3.814624
120,3395,1.084574,3.810162
120,3400,1.084574,3.805674
120,3405,1.084574,3.801162
120,3410,1.084574,3.796624
120,3415,1.084574,3.792062
120,3420,1.084574,3.787474
120,3425,1.084574,3.782862
120,3430,1.084574,3.778224
120,3435,1.084574,3.773562
120,3440,1.084574,3.768874
120,3445,1.084574,3.764162
120,3450,1.084574,3.759424
120,3455,1.084574,3.754662
120,3460,1.084574,3.749874
120,3465,1.084574,3.745062
120,3470,1.084574,3.740224
120,3475,1.084574,3.735362
120,3480,1.084574,3.730474
120,3485,1.084574,3.725562
120,3490,1.084574,3.720624
120,3495,1.084574,3.715662
120,3500,1.084574,3.710674
120,3505,1.084574,3.705662
120,3510,1.084574,3.700624
120,3515,1.084574,3.695562
120,3520,1.084574,3.690474
120,3525,1.084574,3.685362
120,3530,1.084574,3.680224
120,3535,1.084574,3.675062
120,3540,1.084574,3.669874
120,3545,1.084574,3.664662
120,3550,1.084574,3.659424
120,3555,1.084574,3.654162
120,3560,1.084574,3.648874
120,3565,1.084574,3.643562
120,3570,1.084574,3.638224
120,3575,1.084574,3.632862
120,3580,1.084574,3.627474
120,3585,1.084574,3.622062
120,3590,1.084574,3.616624
120,3595,1.084574,3.611162
120,3600,1.084574,3.605674
120,3605,1.084574,3.600162
120,3610,1.084574,3.594624
120,3615,1.084574,3.589062
120,3620,1.084574,3.583474
120,3625,1.084574,3.577862
120,3630,1.084574,3.572224
120,3635,1.084574,3.566562
120,3640,1.084574,3.560874
120,3645,1.084574,3.555162
120,3650,1.084574,3.549424
120,3655,1.084574,3.543662
120,3660,1.084574,3.537874
120,3665,1.084574,3.532062
120,3670,1.084574,3.526224
120,3675,1.084574,3.520362
120,3680,1.084574,3.514474
120,3685,1.084574,3.508562
120,3690,1.084574,3.502624
120,3695,1.084574,3.496662
120,3700,1.084574,3.490674
120,3705,1.084574,3.484662
120,3710,1.084574,3.478624
120,3715,1.084574,3.472562
120,3720,1.084574,3.466474
120,3725,1.084574,3.460362
120,3730,1.084574,3.454224
120,3735,1.084574,3.448062
120,3740,1.084574,3.441874
120,3745,1.084574,3.435662
125,50,4.120266,2.914666
125,55,3.769181,2.562465
125,60,3.417956,2.211240
125,65,3.140338,1.932394
125,70,2.882652,1.674850
125,75,2.777436,1.569643
125,80,2.608701,1.391264
125,85,2.521013,1.307600
125,90,2.414363,1.206200
125,95,2.361911,1.156311
125,100,2.118910,0.912210
125,105,2.319455,1.103115
125,110,2.227323,1.019510
125,115,2.228957,1.023244
125,120,2.292192,1.084390
125,125,1.157358,2.363070
125,130,1.181196,2.273146
125,135,1.151509,2.200122
125,140,1.205035,2.164235
125,145,1.184502,2.211243
125,150,1.177607,2.204307
125,155,1.173225,2.143300
125,160,1.172526,2.131626
125,165,1.177871,2.087250
125,170,1.186700,2.059344
125,175,1.153704,1.986067
125,180,1.157358,2.108763
125,185,1.154031,2.154656
125,190,1.185720,2.152518
125,195,1.156495,2.140088
125,200,1.156915,2.099320
125,205,1.152858,2.089794
125,210,1.156528,2.089618
125,215,1.179010,2.097184
125,220,1.156478,2.088345
125,225,1.177904,2.085502
125,230,1.156851,2.088317
125,235,1.185959,2.065952
125,240,1.157424,2.060173
125,245,1.153704,2.050506
125,250,1.157422,2.055722
125,255,1.156881,2.052232
125,260,1.186026,2.048035
125,265,1.157311,2.039092
125,270,1.157324,2.034609
125,275,1.182161,2.077149
125,280,1.157470,2.061150
125,285,1.156962,2.051659
125,290,1.153720,2.043795
125,295,1.157470,2.038244
125,300,1.157243,2.044515
125,305,1.158744,2.019298
125,310,1.174236,2.053793
125,315,1.157470,2.006035
125,320,1.157424,2.012369
125,325,1.157470,2.014207
125,330,1.159236,2.011281
125,335,1.157470,2.002218
125,340,1.157470,2.018428
125,345,1.156623,2.002328
125,350,1.153704,2.002117
125,355,1.172805,2.002756
125,360,1.157470,2.009292
125,365,1.157470,1.999339
125,370,1.157470,2.000995
125,375,1.157406,2.001972
125,380,1.154509,2.004547
125,385,1.157470,1.994852
125,390,1.157470,1.990340
125,395,1.157470,2.049692
125,400,1.157424,2.047367
125,405,1.157324,2.043774
125,410,1.152858,2.038340
125,415,1.168462,2.037469
125,420,1.157470,2.031498
125,425,1.157470,2.026585
125,430,1.157470,2.023358
125,435,1.157470,2.017748
125,440,1.157224,2.011243
125,445,1.157339,2.005076
125,450,1.159236,2.001265
125,455,1.157470,1.990648
125,460,1.157470,1.984851
125,465,1.157470,1.976290
125,470,1.157470,1.980466
125,475,1.157470,2.074557
125,480,1.157424,2.069496
125,485,1.156708,2.061752
125,490,1.153704,2.051631
125,495,1.159236,2.037897
125,500,1.157470,2.039085
125,505,1.157470,2.031783
125,510,1.157470,2.023170
125,515,1.157470,2.015017
125,520,1.157470,2.006223
125,525,1.157470,1.996820
125,530,1.157470,2.066963
125,535,1.157470,2.071743
125,540,1.157258,2.077215
125,545,1.155605,2.000039
125,550,1.159236,2.086492
125,555,1.152857,2.082432
125,560,1.157470,2.092298
125,565,1.157470,2.097733
125,570,1.157470,2.101534
125,575,1.157470,2.105506
125,580,1.157470,2.108052
125,585,1.157470,2.112907
125,590,1.157470,2.115966
125,595,1.157470,1.967708
125,600,1.157424,1.967527
125,605,1.157224,1.967746
125,610,1.158772,1.969961
125,615,1.152858,2.128977
125,620,1.160727,1.965360
125,625,1.157470,1.963908
125,630,1.157470,1.964140
125,635,1.157470,2.004927
125,640,1.157470,2.002763
125,645,1.157470,2.001064
125,650,1.157470,1.999629
125,655,1.157470,1.998927
125,660,1.157470,1.998072
125,665,1.157470,1.997595
125,670,1.157470,1.996405
125,675,1.157470,1.973480
125,680,1.157470,1.976194
125,685,1.157470,1.978976
125,690,1.156674,1.981014
125,695,1.157095,2.174483
125,700,1.153704,2.173737
125,705,1.152951,2.175413
125,710,1.157121,2.180581
125,715,1.157470,2.181361
125,720,1.157470,2.006824
125,725,1.157470,2.000904
125,730,1.157470,1.997988
125,735,1.157470,1.993438
125,740,1.157470,1.990138
125,745,1.157470,1.987720
125,750,1.157470,2.192815
125,755,1.157470,2.194333
125,760,1.157470,2.195443
125,765,1.157470,2.195615
125,770,1.157470,2.197520
125,775,1.157470,2.198433
125,780,1.157470,2.199270
125,785,1.157470,2.200033
125,790,1.157470,2.200720
125,795,1.157470,2.201333
125,800,1.157424,2.201824
125,805,1.156674,2.201537
125,810,1.157324,2.202574
125,815,1.154808,2.199729
125,820,1.152858,2.198658
125,825,1.158540,2.203667
125,830,1.156933,2.202383
125,835,1.157470,2.201237
125,840,1.157470,2.201424
125,845,1.157470,2.201270
125,850,1.157470,2.201996
125,855,1.157470,2.201137
125,860,1.157470,2.200824
125,865,1.157470,2.200933
125,870,1.157470,2.200420
125,875,1.157470,2.199608
125,880,1.157470,2.198743
125,885,1.157470,2.198433
125,890,1.157470,2.197620
125,895,1.157470,2.196733
125,900,1.157470,2.195770
125,905,1.157470,2.194733
125,910,1.157470,2.193318
125,915,1.157470,2.192433
125,920,1.157470,2.191170
125,925,1.157470,2.189833
125,930,1.157470,2.188006
125,935,1.157470,2.186933
125,940,1.157470,2.185370
125,945,1.157470,2.183733
125,950,1.157470,2.182020
125,955,1.157470,2.180233
125,960,1.157424,2.178324
125,965,1.156962,2.175924
125,970,1.156708,2.173658
125,975,1.156662,2.171524
125,980,1.153704,2.166404
125,985,1.152953,2.163415
125,990,1.158372,2.166522
125,995,1.159560,2.165322
125,1000,1.157470,2.159558
125,1005,1.157470,2.157133
125,1010,1.157470,2.154520
125,1015,1.157470,2.151833
125,1020,1.157470,2.148424
125,1025,1.157470,2.145424
125,1030,1.157470,2.142558
125,1035,1.157470,2.140333
125,1040,1.157470,2.137270
125,1045,1.157470,2.134133
125,1050,1.157470,2.130920
125,1055,1.157470,2.127633
125,1060,1.157470,2.124270
125,1065,1.157470,2.120833
125,1070,1.157470,2.117320
125,1075,1.157470,2.113733
125,1080,1.157470,2.110070
125,1085,1.157470,2.106333
125,1090,1.157470,2.102520
125,1095,1.157470,2.098633
125,1100,1.157470,2.094670
125,1105,1.157470,2.090633
125,1110,1.157470,2.086520
125,1115,1.157470,2.082333
125,1120,1.157470,2.078070
125,1125,1.157470,2.073733
125,1130,1.157470,2.069320
125,1135,1.157470,2.064833
125,1140,1.157470,2.060270
125,1145,1.157470,2.055633
125,1150,1.157470,2.050920
125,1155,1.157470,2.046133
125,1160,1.157470,2.041270
125,1165,1.157470,2.036333
125,1170,1.157470,2.031320
125,1175,1.157470,2.026233
125,1180,1.157470,2.021070
125,1185,1.157470,2.015833
125,1190,1.157470,2.010520
125,1195,1.157470,2.005133
125,1200,1.157424,1.999624
125,1205,1.157258,1.993920
125,1210,1.157224,1.988274
125,1215,1.157324,1.982687
125,1220,1.158772,1.978372
125,1225,1.153704,1.967467
125,1230,1.152858,1.960708
125,1235,1.154509,1.955271
125,1240,1.159758,1.955558
125,1245,1.156949,1.946611
125,1250,1.157470,1.940808
125,1255,1.157470,1.940950
125,1260,1.157470,1.942178
125,1265,1.157470,1.943390
125,1270,1.157470,1.943488
125,1275,1.157470,1.944670
125,1280,1.157470,1.945838
125,1285,1.157470,1.945890
125,1290,1.157470,1.947028
125,1295,1.157470,1.964579
125,1300,1.157470,1.967415
125,1305,1.157470,1.970056
125,1310,1.157470,1.972693
125,1315,1.157470,1.975327
125,1320,1.157470,2.717270
125,1325,1.157470,2.716545
125,1330,1.157470,2.715770
125,1335,1.157470,2.714945
125,1340,1.157470,2.714070
125,1345,1.157470,2.713145
125,1350,1.157470,2.712170
125,1355,1.157470,2.711145
125,1360,1.157470,2.710070
125,1365,1.157470,2.708680
125,1370,1.157470,2.707770
125,1375,1.157470,2.706545
125,1380,1.157470,2.705270
125,1385,1.157470,2.703945
125,1390,1.157470,2.702570
125,1395,1.157470,2.701145
125,1400,1.157470,2.699670
125,1405,1.157470,2.698145
125,1410,1.157470,2.696570
125,1415,1.157470,2.694945
125,1420,1.157470,2.693270
125,1425,1.157470,2.691545
125,1430,1.157470,2.689770
125,1435,1.157470,2.687945
125,1440,1.157470,2.686070
125,1445,1.157470,2.684145
125,1450,1.157470,2.682170
125,1455,1.157470,2.680145
125,1460,1.157470,2.678070
125,1465,1.157470,2.675945
125,1470,1.157470,2.673770
125,1475,1.157470,2.671545
125,1480,1.157470,2.669270
125,1485,1.157470,2.666945
125,1490,1.157470,2.664570
125,1495,1.157470,2.662145
125,1500,1.157470,2.659670
125,1505,1.157470,2.657145
125,1510,1.157470,2.654570
125,1515,1.157470,2.651945
125,1520,1.157470,2.649270
125,1525,1.157470,2.646545
125,1530,1.157470,2.643770
125,1535,1.157470,2.640945
125,1540,1.157470,2.638070
125,1545,1.157470,2.635145
125,1550,1.157470,2.632170
125,1555,1.157470,2.629145
125,1560,1.157470,2.626070
125,1565,1.157470,2.622904
125,1570,1.157470,2.619770
125,1575,1.157470,2.616545
125,1580,1.157470,2.613270
125,1585,1.157470,2.609945
125,1590,1.157470,2.606570
125,1595,1.157470,2.603145
125,1600,1.157424,2.599624
125,1605,1.157470,2.596145
125,1610,1.156674,2.591774
125,1615,1.156962,2.588437
125,1620,1.157324,2.585124
125,1625,1.156662,2.580737
125,1630,1.154808,2.575108
125,1635,1.155605,2.572080
125,1640,1.152858,2.565458
125,1645,1.152951,2.561626
125,1650,1.158529,2.563229
125,1655,1.159651,2.560326
125,1660,1.156953,2.553553
125,1665,1.155105,2.542317
125,1670,1.157470,2.544670
125,1675,1.157470,2.540445
125,1680,1.157470,2.536170
125,1685,1.157470,2.531845
125,1690,1.157470,2.527470
125,1695,1.157470,2.523045
125,1700,1.157470,2.518570
125,1705,1.157470,2.514045
125,1710,1.157470,2.509470
125,1715,1.157470,2.504845
125,1720,1.157470,2.500170
125,1725,1.157470,2.495445
125,1730,1.157470,2.490670
125,1735,1.157470,2.485845
125,1740,1.157470,2.480970
125,1745,1.157470,2.476045
125,1750,1.157470,2.471070
125,1755,1.157470,2.466045
125,1760,1.157470,2.460970
125,1765,1.157470,2.455845
125,1770,1.157470,2.450670
125,1775,1.157470,2.445445
125,1780,1.157470,2.440170
125,1785,1.157470,2.434845
125,1790,1.157470,2.429470
125,1795,1.157470,2.424045
125,1800,1.157470,2.418570
125,1805,1.157470,2.413045
125,1810,1.157470,2.407470
125,1815,1.157470,2.401845
125,1820,1.157470,2.396170
125,1825,1.157470,2.390445
125,1830,1.157470,2.384670
125,1835,1.157470,2.378845
125,1840,1.157470,2.372970
125,1845,1.157470,2.367045
125,1850,1.157470,2.361070
125,1855,1.157470,2.355045
125,1860,1.157470,2.348970
125,1865,1.157470,2.342845
125,1870,1.157470,2.336670
125,1875,1.157470,2.330445
125,1880,1.157470,2.324170
125,1885,1.157470,2.317845
125,1890,1.157470,2.311470
125,1895,1.157470,2.305045
125,1900,1.157470,2.298570
125,1905,1.157470,2.292045
125,1910,1.157470,2.285470
125,1915,1.157470,2.278845
125,1920,1.157470,2.272170
125,1925,1.157470,2.265445
125,1930,1.157470,2.258670
125,1935,1.157470,2.251845
125,1940,1.157470,2.244970
125,1945,1.157470,2.238045
125,1950,1.157470,2.231070
125,1955,1.157470,2.224045
125,1960,1.157470,2.216970
125,1965,1.157470,2.209845
125,1970,1.157470,2.202670
125,1975,1.157470,2.195445
125,1980,1.157470,2.188170
125,1985,1.157470,2.180845
125,1990,1.157470,2.173470
125,1995,1.157470,2.166045
125,2000,1.157470,2.158570
125,2005,1.157470,2.151045
125,2010,1.157470,2.143470
125,2015,1.157470,2.135845
125,2020,1.157470,2.128170
125,2025,1.157470,2.120445
125,2030,1.157470,2.112670
125,2035,1.157470,2.104845
125,2040,1.157470,2.096970
125,2045,1.157470,2.089045
125,2050,1.157470,2.081070
125,2055,1.157470,2.293479
125,2060,1.157470,2.292524
125,2065,1.157470,2.290337
125,2070,1.157470,2.288174
125,2075,1.157470,2.286037
125,2080,1.157470,2.283924
125,2085,1.157470,2.281837
125,2090,1.157470,2.279774
125,2095,1.157470,2.277737
125,2100,1.157470,2.275724
125,2105,1.157470,2.273737
125,2110,1.157470,2.271774
125,2115,1.157470,2.269837
125,2120,1.157470,2.267924
125,2125,1.157470,2.266037
125,2130,1.157470,2.264174
125,2135,1.157470,2.262337
125,2140,1.157470,2.260524
125,2145,1.157470,2.258737
125,2150,1.157470,2.256974
125,2155,1.157470,2.255237
125,2160,1.157470,2.253524
125,2165,1.157470,2.251837
125,2170,1.157470,2.250174
125,2175,1.157470,2.248537
125,2180,1.157470,2.246924
125,2185,1.157470,2.245337
125,2190,1.157470,2.243774
125,2195,1.157470,2.242237
125,2200,1.157470,2.240724
125,2205,1.157470,2.239237
125,2210,1.157470,2.237774
125,2215,1.157470,2.236337
125,2220,1.157470,2.234924
125,2225,1.157470,2.233537
125,2230,1.157470,2.232174
125,2235,1.157470,2.230837
125,2240,1.157470,2.229524
125,2245,1.157470,2.228237
125,2250,1.157470,2.226974
125,2255,1.157470,2.225737
125,2260,1.157470,2.224524
125,2265,1.157470,2.223337
125,2270,1.157470,2.222174
125,2275,1.157470,2.221037
125,2280,1.157470,2.219924
125,2285,1.157470,2.218837
125,2290,1.157470,2.217774
125,2295,1.157470,2.216737
125,2300,1.157470,2.215724
125,2305,1.157470,2.214737
125,2310,1.157470,4.266620
125,2315,1.157470,4.267558
125,2320,1.157470,4.268470
125,2325,1.157470,4.269358
125,2330,1.157470,4.270220
125,2335,1.157470,4.271058
125,2340,1.157470,4.271870
125,2345,1.157470,4.272658
125,2350,1.157470,4.273420
125,2355,1.157470,4.274158
125,2360,1.157470,4.274870
125,2365,1.157470,4.275558
125,2370,1.157470,4.276220
125,2375,1.157470,4.276858
125,2380,1.157470,4.277470
125,2385,1.157470,4.278058
125,2390,1.157470,4.278620
125,2395,1.157470,4.279158
125,2400,1.157424,4.279624
125,2405,1.157470,4.280158
125,2410,1.157258,4.280408
125,2415,1.156674,4.280262
125,2420,1.157224,4.281224
125,2425,1.156708,4.281095
125,2430,1.157324,4.282074
125,2435,1.156874,4.281962
125,2440,1.158772,4.284172
125,2445,1.154808,4.280496
125,2450,1.153704,4.279654
125,2455,1.153720,4.279908
125,2460,1.152858,4.279258
125,2465,1.153720,4.278108
125,2470,1.154509,4.280159
125,2475,1.159276,4.286163
125,2480,1.160727,4.287727
125,2485,1.156763,4.283851
125,2490,1.156090,4.283240
125,2495,1.159640,4.273252
125,2500,1.157470,4.283570
125,2505,1.157470,4.296083
125,2510,1.157470,4.308620
125,2515,1.157470,4.321183
125,2520,1.157470,4.333770
125,2525,1.157470,4.346383
125,2530,1.157470,4.359020
125,2535,1.157470,4.371683
125,2540,1.157470,4.384370
125,2545,1.157470,4.397083
125,2550,1.157470,4.409820
125,2555,1.157470,4.422583
125,2560,1.157470,4.435370
125,2565,1.157470,4.448183
125,2570,1.157470,4.461020
125,2575,1.157470,4.473883
125,2580,1.157470,4.486770
125,2585,1.157470,4.499683
125,2590,1.157470,4.512620
125,2595,1.157470,4.525583
125,2600,1.157470,4.538570
125,2605,1.157470,4.551583
125,2610,1.157470,4.564620
125,2615,1.157470,4.577683
125,2620,1.157470,4.590770
125,2625,1.157470,4.603883
125,2630,1.157470,4.617020
125,2635,1.157470,4.630183
125,2640,1.157470,4.643370
125,2645,1.157470,4.656583
125,2650,1.157470,4.669820
125,2655,1.157470,4.683083
125,2660,1.157470,4.696370
125,2665,1.157470,4.709683
125,2670,1.157470,4.723020
125,2675,1.157470,4.736383
125,2680,1.157470,4.749770
125,2685,1.157470,4.763183
125,2690,1.157470,4.776620
125,2695,1.157470,4.790083
125,2700,1.157470,4.803570
125,2705,1.157470,4.817083
125,2710,1.157470,4.830620
125,2715,1.157470,4.844183
125,2720,1.157470,4.857770
125,2725,1.157470,4.871383
125,2730,1.157470,4.885020
125,2735,1.157470,4.898683
125,2740,1.157470,4.912370
125,2745,1.157470,4.926083
125,2750,1.157470,4.939820
125,2755,1.157470,4.953583
125,2760,1.157470,4.967370
125,2765,1.157470,4.981183
125,2770,1.157470,4.995020
125,2775,1.157470,5.008883
125,2780,1.157470,5.022770
125,2785,1.157470,5.036683
125,2790,1.157470,5.050620
125,2795,1.157470,5.064583
125,2800,1.157470,5.078570
